ea_id,area_km2,total_area_m2,tarim_area_m2,yesillik_area_m2,tarim_ratio,yesillik_ratio
20507459,68.63785466823902,68637854.66823901,26426253.895078726,17437886.91850596,0.385009904852213,0.25405640958319525
20507571,138.92890317862305,138928903.17862305,65268569.54266659,22934626.340089522,0.4697983504465574,0.1650817491202829
20508349,117.34137074911249,117341370.74911249,32212745.742352776,14583317.042140039,0.2745216417424237,0.12428112053779071
20508547,145.33772520242428,145337725.2024243,49975545.83589865,38318673.41464467,0.34385804350724103,0.2636526294964021
20510584,70.98429958051386,70984299.58051386,16963971.437951792,13102875.56131027,0.2389820219147253,0.1845883616340871
20520255,73.27457040711388,73274570.40711388,13466361.882192237,21279509.527312227,0.1837794722967745,0.29040783738591935
20520582,95.65587777400481,95655877.7740048,45545429.85383391,9614688.000460418,0.4761383295382944,0.10051330063768733
20601141,64.87558119863817,64875581.19863817,30856086.101575747,9710986.74361536,0.47561941691280696,0.1496863159326765
20601626,53.972661482723,53972661.482723,26468947.445454713,14813729.06733857,0.4904139747477081,0.27446727028795015
20601658,85.19081111417387,85190811.11417387,41853288.39309979,8892451.402393319,0.4912887651346276,0.10438275309382293
20601701,125.10734369691355,125107343.69691354,57695929.25707151,28686821.907298,0.4611714033098354,0.2292976659851001
20602363,138.89850338825931,138898503.38825932,45042120.61699414,36214152.577112384,0.32428082029861105,0.2607238501043018
20602479,73.33309694169273,73333096.94169272,16402914.416960087,13002126.293701971,0.22367682671307434,0.17730229372475548
20602607,144.43036912570076,144430369.12570077,37065362.694240324,17254043.113432612,0.2566313644326531,0.11946270869401475
20602617,57.92382452361954,57923824.52361954,12572454.258869844,14052104.080480373,0.21705152175756603,0.24259627529860983
20603090,57.829149437451086,57829149.43745109,13130152.427029738,15886771.579715589,0.2270507616791341,0.2747190946825004
20603121,120.53805876830577,120538058.76830578,49003761.36616757,6708936.602545066,0.40654181647608045,0.055658243305881996
20603133,56.780284545936745,56780284.54593675,27022401.147306055,12795921.26816802,0.475911689478136,0.22535852665225342
20603189,147.06473939490797,147064739.39490798,48235371.34686151,25138947.42548112,0.32798733092190574,0.17093796602036843
20603337,77.42098102770134,77420981.02770135,29830397.34607197,15066756.537457982,0.3853012058242792,0.19460818420871046
20603455,62.87238146425671,62872381.46425671,13180068.597032858,16632422.569810938,0.20963208789102092,0.2645425890105111
20603533,126.84544648647604,126845446.48647603,58096323.1691278,8338473.653854937,0.4580087403872388,0.06573727228548142
20604071,92.24508615270958,92245086.15270957,28802206.14167416,7749173.022931318,0.31223566851022055,0.08400635032312447
20604376,140.00753856410705,140007538.56410706,51088779.572242156,25330874.240901303,0.36490020534751044,0.1809250737545302
20604638,99.24585406024934,99245854.06024934,44224641.77093863,16715635.86585765,0.4456069443877333,0.16842654057579132
20605302,50.798362805163045,50798362.80516305,11505504.914592246,6494514.347560883,0.22649361670811263,0.1278488909666355
20606168,66.33431231982223,66334312.31982223,11624553.885684453,8960813.835526504,0.1752419446159053,0.13508565208791357
20606297,59.93855165839753,59938551.658397526,19351600.38263439,8757241.553440407,0.32285732382929855,0.14610365634708322
20607260,68.13494935404732,68134949.35404733,29094770.241339725,8310282.813456048,0.42701683228904386,0.12196798988245529
20607315,77.05681695558776,77056816.95558776,34161206.41855635,8742571.155237177,0.4433249096993638,0.11345616780765834
20607733,57.5378433821608,57537843.3821608,6908207.781026597,11247447.384903872,0.1200637245845825,0.1954791268452558
20608499,137.89254011293394,137892540.11293393,57507245.61929466,25196801.44536259,0.4170439211011433,0.1827278069192606
20609754,117.32928058429036,117329280.58429036,24651217.77981057,33304246.245368827,0.21010286313057996,0.2838528121839354
20610050,94.39773314234915,94397733.14234915,13446650.987886695,4785278.374159971,0.14244675735602166,0.0506927255016167
20610249,139.87133153005882,139871331.53005883,30594906.352714848,17054306.882582065,0.21873607706479792,0.12192853743525732
20611336,111.16677463354853,111166774.63354853,16529278.704221545,13469799.368520172,0.14868901934691237,0.12116749283157831
20612564,118.17217814246878,118172178.14246878,29467870.337161433,25678311.974365428,0.24936385873868608,0.2172957491179317
20613324,121.26455616929441,121264556.1692944,35644756.08464298,21766861.871581182,0.29394208176443765,0.17949896127268228
20614477,93.94639884109088,93946398.84109089,44075022.509402856,24199589.565788068,0.4691507397101531,0.25758932608711654
20614589,79.31642398516797,79316423.98516797,35689044.23835148,12056874.480705934,0.44995780754091064,0.1520098092541407
20615064,138.67585788837334,138675857.88837335,55594782.431314275,30169271.884114884,0.4008973391465521,0.21755244455310696
20615735,86.90863473257484,86908634.73257484,12094060.336072514,19760243.18302853,0.13915832843637405,0.22736800829782283
20615752,93.67942151994606,93679421.51994605,26240387.22194215,27566095.183014814,0.2801083396565925,0.2942598783783639
20701527,77.62734515170268,77627345.15170269,18031675.108525775,6417822.971223221,0.23228509326562055,0.08267477083856516
20701659,105.36445948514624,105364459.48514624,51751073.94290927,24918535.771354113,0.49116252478099487,0.23649849193092481
20702011,103.81429651211306,103814296.51211306,48368169.70722675,6871495.1589759765,0.46591048952090286,0.06619025885489875
20702282,93.17337854400448,93173378.54400449,43376638.26403548,19076140.340356957,0.46554755169202433,0.2047380983544303
20702464,85.32785466954707,85327854.66954707,37147805.98021749,6554670.753003233,0.43535380239057253,0.07681747980642188
20702471,104.17430778690593,104174307.78690593,41640362.61093797,6819634.626873785,0.3997181598376016,0.0654636903450677
20702542,88.20579418598419,88205794.1859842,33897855.98666622,17966316.014023945,0.384304186584293,0.20368634713657818
20703025,127.90989892058833,127909898.92058833,39751241.87828027,33420460.7229212,0.3107753364965088,0.2612812691195228
20703083,65.34122100893018,65341221.00893018,21752831.620583188,5519662.427450911,0.3329113121043488,0.08447443041654425
20703316,122.04617867892014,122046178.67892015,35650208.19014077,28969784.050244354,0.29210425575002685,0.23736739948620794
20703565,70.86680105904007,70866801.05904007,21428311.09805421,9034380.991914405,0.30237446558653047,0.12748396790745137
20703595,143.20248002175387,143202480.02175388,23545125.45123893,12811458.723378075,0.16441841962277604,0.08946394448917287
20704037,88.4991712565995,88499171.2565995,17460147.195691224,24659485.482794214,0.19729164632588803,0.2786408633284837
20704289,82.37801486725401,82378014.867254,15954022.69579703,13594226.078375546,0.19366845294227764,0.16502250145602104
20704353,140.09763288814491,140097632.8881449,33115225.903512266,31061059.478554126,0.23637248696379995,0.22171009486900844
20704738,54.737609298667756,54737609.29866776,15691754.039496575,11127707.939720398,0.28667225771364646,0.2032918149384948
20705328,147.7634923199377,147763492.3199377,40977990.54185605,28516760.691422105,0.2773214810944672,0.19298921705015998
20705372,142.86869840739013,142868698.40739012,66661058.40489743,13732777.95985763,0.4665896669318944,0.09612167054744637
20705495,116.46286502478985,116462865.02478985,19288437.86368132,18039150.019260474,0.1656187820862526,0.15489186201473515
20705652,106.96008192631461,106960081.92631462,29212015.936218306,26778822.90344494,0.27311138333217266,0.25036277479567576
20705657,102.43528480687175,102435284.80687174,20502711.62498974,11778605.925613824,0.20015282491423642,0.11498582688397692
20706163,58.34164344780385,58341643.44780385,28455236.438672863,4118523.863699439,0.48773457100382733,0.07059320958937561
20706294,59.07821312621287,59078213.12621287,17862152.55196869,13064163.497812428,0.30234754246558776,0.2211333553691367
20720368,119.0645119074367,119064511.9074367,40366345.65008855,28353711.93467169,0.33902919521032604,0.23813738855045635
20801046,145.79676773919394,145796767.73919395,70625528.19288978,37500399.243106626,0.48441079516403995,0.25721008651020694
20801208,101.02492737149282,101024927.37149282,37913341.092760935,20650986.022282764,0.3752869918267252,0.20441475742263243
20801271,50.10184489525923,50101844.895259224,15273741.60424812,6232673.599738412,0.304853875863828,0.12440008172888987
20801356,132.88419279559866,132884192.79559867,32688072.19032355,12423196.711047674,0.24598916923553174,0.09348889773636905
20801497,133.05270921698616,133052709.21698616,54521886.58393899,16823053.197756186,0.4097765983481264,0.12643901275486746
20802019,83.65118901545367,83651189.01545367,22050136.436344966,4225131.431843184,0.2635962105962587,0.050508922605542836
20802041,117.98186313833213,117981863.13833213,47521156.04134183,13415037.836901462,0.4027835700952096,0.11370423792318411
20802501,64.15836491612389,64158364.91612389,11562126.620997269,10926643.259524252,0.18021230179591977,0.17030738351591368
20803155,66.32379780648805,66323797.806488045,7261253.367393213,17156150.093267515,0.10948186936730107,0.2586726131595142
20803156,121.14325374368309,121143253.74368308,27372566.8584512,13895925.316487072,0.22595205273556984,0.11470655514906593
20803503,100.99272367155974,100992723.67155975,39135795.870481014,7873972.059361219,0.38751104483284593,0.07796573627391519
20803599,108.89256030155958,108892560.30155958,54159298.792041905,13888631.78708573,0.49736454576930567,0.1275443588489747
20803731,102.37058491879262,102370584.91879262,18612815.90025311,25813925.12867627,0.18181800870843975,0.25216154766677995
20804405,144.0467623046357,144046762.3046357,61271352.57993152,41454079.403969705,0.42535737422790854,0.2877820975684341
20804768,128.86921796431963,128869217.96431963,43938664.81199728,8880538.483862894,0.3409554702517299,0.06891124679845324
20805345,139.9123374284885,139912337.42848852,40430439.93130669,34396993.30010471,0.28896979833512787,0.24584674898799092
20806131,79.16135807168055,79161358.07168055,36906153.670688406,13073413.062160542,0.4662142561686462,0.165148923421988
20806546,147.96106189973347,147961061.89973345,47316038.30804587,24347036.926155988,0.3197870960138811,0.16455029866340698
20806716,131.87777607233667,131877776.07233667,42391376.739791736,23417850.134878162,0.3214444313690846,0.1775723767288369
20807711,59.95662196191377,59956621.96191377,6905898.031391506,14361135.443546582,0.1151815730342236,0.23952542644362457
20807727,58.710693909735326,58710693.90973533,20514942.049924936,16387158.601484437,0.34942428174099943,0.2791170996322893
20807728,69.1521037828563,69152103.7828563,28388324.64963939,5678813.014489602,0.4105200434506119,0.08212061099864114
20808421,83.63746402186523,83637464.02186523,27882346.14117805,9588690.365625821,0.3333714916785234,0.11464587643545794
20820318,71.94377352159867,71943773.52159867,30402553.135816522,16129166.639124459,0.42258769102081073,0.22419127951750023
20901232,55.184014532010615,55184014.532010615,18512753.32342746,2839772.944622221,0.33547311627153836,0.05146006445353758
20901276,94.50131295226859,94501312.95226859,35956640.07706209,21080878.053639896,0.38048825940887543,0.22307497531052906
20902437,76.2511860007975,76251186.00079751,16221722.323402299,12574139.539741632,0.2127405903330164,0.16490418312457616
20902449,96.26699353246217,96266993.53246216,15480564.348169163,15655985.83174067,0.16080864042927617,0.16263087956996725
20902461,128.34874750850793,128348747.50850792,41849704.24869351,30168860.096933637,0.3260624280413753,0.2350537943109559
20903543,82.17726720814701,82177267.20814702,32305353.22010287,11546369.96781563,0.39311788183800944,0.14050564541857785
20903583,54.03029884639889,54030298.84639889,17249991.607859246,4554875.4076152425,0.3192651526303552,0.08430224346091737
20904018,133.45379732781285,133453797.32781285,22825890.56269542,28418033.49157006,0.1710396483258279,0.21294286157901265
20904160,99.03185066083805,99031850.66083805,41862608.39927379,24334713.518451285,0.4227186316313917,0.24572613109889502
20904342,74.41488584721992,74414885.84721991,12681171.142509649,21435856.077206038,0.1704117529461131,0.2880587107425747
20904602,142.8257314047966,142825731.4047966,37995600.374197654,17490807.37696234,0.2660276968336367,0.12246257873092843
20905295,123.5195052526841,123519505.2526841,54895415.077668644,27439724.524982836,0.4444270964765361,0.22214891865741637
20906110,92.1703964252394,92170396.4252394,16729579.003288224,22349890.91166293,0.18150707442012362,0.2424844828544403
20906524,84.71237346531858,84712373.46531858,18751083.41308153,13943198.034947388,0.22134999464698346,0.16459458594505988
20906605,57.1051788771879,57105178.8771879,27553973.16637719,16257365.794129217,0.48251268463120633,0.2846916184098257
20907238,78.56523041763941,78565230.41763942,23473077.54775225,18918103.087132353,0.29877182849173045,0.24079485271750534
20908051,121.5829431073748,121582943.1073748,24955656.05964749,10239796.630752794,0.20525622609421573,0.08422066754634831
20908088,57.56348747189261,57563487.47189261,5882577.30269025,10888890.776725935,0.10219285802589054,0.18916315280659146
20908119,87.6477949471908,87647794.9471908,26546813.43207978,14564832.157827878,0.30288056246109396,0.16617454171669033
20908293,109.15715429880998,109157154.29880999,48806796.1903038,12106126.798215901,0.4471241166355313,0.11090548188052095
20908329,123.99565238522507,123995652.38522507,25080613.434996642,10382170.00287321,0.20227010344747512,0.08373011313830804
20908538,124.28225106274645,124282251.06274645,42553134.84070917,23022637.797030408,0.34239108542719704,0.18524477630685138
20909113,79.26078771666408,79260787.71666408,9433552.845057113,22130797.73221643,0.11901916593081965,0.27921496076127905
20920520,82.92423950753638,82924239.50753638,8395900.280954,19973323.825254235,0.10124784177479201,0.2408623093063037
21031643,65.73484002588857,65734840.02588857,21162426.987182077,5782334.701870112,0.3219362362310094,0.08796453599937014
21037030,122.92878411686189,122928784.1168619,17730376.17969736,32163600.389930815,0.14423290937980832,0.2616441756989525
21037224,76.54695633111693,76546956.33111693,37579097.88377048,8072323.195449893,0.49092870160918844,0.1054558349848906
21037536,98.0423341192294,98042334.11922939,35087701.23580408,24923355.92454466,0.35788316905158424,0.25421014450997603
21038392,139.97258404288033,139972584.04288033,41562327.99604218,39362229.64189627,0.2969319190628762,0.2812138527773248
21038763,50.64289624279669,50642896.24279669,13945569.9812629,8302038.679492677,0.27537070380816697,0.1639329362145937
21048764,135.6693460648404,135669346.0648404,18972216.781933222,30671042.648011316,0.1398415878916807,0.22607201654346232
21051203,123.98488388029072,123984883.88029072,48133850.06175289,21020179.122623336,0.38822353625161965,0.16953824099168924
21051517,114.51523812328146,114515238.12328146,55724042.86794845,17903859.623954557,0.486608103700214,0.15634477923959905
21052427,90.70772422264741,90707724.22264741,29288384.940509867,15310259.279151076,0.3228874408602713,0.1687867203191114
21052642,112.40184281878183,112401842.81878182,36721944.77793556,15080062.78047337,0.32670233740864874,0.13416206000097325
21053430,144.85968867324942,144859688.67324942,26077952.61283154,20519556.795028355,0.1800221500658743,0.1416512556596265
21053745,59.52827932015374,59528279.32015374,10753821.866595851,5780934.70235558,0.18065064183629215,0.09711241057825103
21054673,56.777194497796216,56777194.497796215,6126472.364860768,12018760.339061007,0.10790375288970232,0.2116828850979509
21055165,84.04970353659297,84049703.53659298,32234155.459653895,24698355.623423815,0.3835130179325381,0.29385416704855855
21055241,60.305655653162894,60305655.6531629,24925986.341009784,5481859.728621373,0.4133275075287648,0.09090125410706586
21055693,141.7756634185609,141775663.4185609,48508487.00170723,20937250.876809813,0.34214960333845723,0.14767873675891235
21056222,128.73782141389532,128737821.41389532,17425981.027801186,15542736.811345097,0.1353602293126914,0.12073170604134124
21066096,65.84183066925439,65841830.66925439,9019000.466083683,16016446.788346704,0.13697979497850157,0.24325640137198934
21066339,87.3626914942574,87362691.4942574,20534835.39978307,12246026.617783971,0.23505268723472061,0.14017455744926238
21066478,91.53912917249076,91539129.17249076,33758679.8198412,4675851.466060457,0.36878961079287087,0.05108035774788251
21069400,145.44229082290354,145442290.82290354,61731203.886061825,18665596.637874637,0.4244377858516286,0.12833678933593412
21074510,82.92197531227912,82921975.31227912,29789888.047614392,14011797.171783796,0.3592520310258829,0.16897568007776248
21077725,98.02085209500812,98020852.09500812,13160546.003598938,8790516.6564679,0.134262717802564,0.08968006774668276
21079006,102.89621755732503,102896217.55732504,27408224.34392665,9615358.555970054,0.2663676566017319,0.09344715271592167
21080308,128.18032736154936,128180327.36154936,18623531.35970165,11061914.220628148,0.14529165077860617,0.0862996252882595
21080755,136.80446475444018,136804464.7544402,34738263.17954275,36105210.59606739,0.2539263849458193,0.26391836451299405
21081573,117.07745056407587,117077450.56407587,53780969.1318888,11279852.345557803,0.4593623184718628,0.09634521670237771
21083535,86.33292183189243,86332921.83189243,37238280.33620108,15286043.625052473,0.43133348838478447,0.17705926430727637
21085094,72.90460030505268,72904600.30505268,25720050.75606607,10118822.640370741,0.35279050496740094,0.1387953928562921
21086069,89.8075545138527,89807554.5138527,16554017.918262323,26631421.620011646,0.18432767719678736,0.2965387685275829
21086436,107.58377311197559,107583773.1119756,15148537.248069096,24609336.985564344,0.1408068968942199,0.2287458068602074
21087057,126.69221121585733,126692211.21585733,55689861.595607825,21557471.338644844,0.439568155462405,0.1701562482157279
21087531,145.94970137013482,145949701.37013483,43931391.95382904,40453166.36190689,0.30100364400484186,0.2771719707689973
21087736,137.34023591504038,137340235.91504037,18258970.977247544,15288226.100216003,0.13294699004698574,0.11131643977714882
21088597,128.777584060295,128777584.060295,58114428.0883179,7708709.978137312,0.45127751473508093,0.05986065070554526
30101280,140.06597574203056,140065975.74203056,44462328.600412555,16539523.016443959,0.3174384668715119,0.11808380249965895
30101545,119.60503345241251,119605033.45241252,56751195.87326755,22293957.881010417,0.4744883575142116,0.18639648547801757
30101552,144.54902281416742,144549022.8141674,16609946.097780548,42178316.554290496,0.11490874012434063,0.2917924710464148
30102028,101.354847074407,101354847.07440701,19618555.176910955,14778933.732537929,0.1935630682024364,0.1458137835449385
30102540,59.10756934054567,59107569.34054568,13767755.048385385,12157965.85880996,0.23292710564806118,0.20569219804594518
30102632,122.95218935128372,122952189.35128371,18031854.587473877,22813105.66253336,0.14665745020575033,0.1855445257453252
30102641,144.8477874610092,144847787.4610092,24898840.66899142,32218114.45974894,0.17189658955400894,0.22242738411466284
30103021,53.10402711986618,53104027.119866185,17000639.008341826,8669713.872964058,0.32013841379615254,0.1632590660854179
30103074,112.20927951295408,112209279.51295409,25355438.854318414,13323690.660675867,0.22596561500416046,0.11873965075355201
30103420,80.47685070883743,80476850.70883743,23057970.73131473,14725009.14053779,0.28651681232827686,0.18297198524594832
30104022,90.41824709611062,90418247.09611061,13347545.449913638,13724185.262613988,0.14762004217717012,0.1517855709813284
30104040,141.80988257860895,141809882.57860896,69051791.2485815,8496418.93376523,0.4869321516453853,0.05991415252075567
30104708,83.43895199942185,83438951.99942185,25606070.058572993,24037497.906991813,0.30688388869925426,0.28808484923394495
30105325,112.58129670602035,112581296.70602036,26092438.336891618,33236601.307377316,0.23176530294393302,0.29522311680391194
30105448,92.33987487406442,92339874.87406442,27958296.63154454,8349893.427562856,0.30277598566897357,0.09042565239503154
30106005,142.68321294051506,142683212.94051507,52933974.42665569,39819514.74473368,0.37098950420133847,0.27907638133530477
30106331,86.86761596512682,86867615.96512681,23952361.646513697,21997223.662884597,0.27573407397446503,0.2532269755361472
30106750,59.93795751884888,59937957.51884888,18859693.346403446,14717807.662019793,0.3146535872610037,0.2455507039490199
30107395,91.89987280619154,91899872.80619153,27868417.096423402,20474767.648238335,0.3032476133584576,0.22279429800101852
30107624,90.51190623511127,90511906.23511127,32979481.247037295,19195943.99362197,0.3643662211838815,0.21208197674855184
30108117,138.53788220182804,138537882.20182803,29458857.724955197,27332181.76919954,0.21264117262914592,0.19729031030935512
30108401,83.14143537577445,83141435.37577444,33835664.69603423,8515942.604221022,0.4069651256693746,0.10242717804583847
30109724,79.40044438788433,79400444.38788433,21837797.410772502,23563811.829704832,0.2750336925583343,0.2967717877571529
30120262,90.7031480955195,90703148.0955195,40027418.807505324,24497919.867089864,0.4413013180683921,0.27008897024490375
30201076,119.1009738359985,119100973.8359985,29082869.611611012,6668789.687581614,0.2441866651036623,0.055992738537675654
30201146,92.23132490134097,92231324.90134096,16570271.601358328,27209489.67086744,0.1796599107633269,0.29501354013913594
30201498,102.20530887626694,102205308.87626694,21408466.618310872,19385733.98751828,0.20946530912820444,0.18967443277322588
30201587,121.02176112624441,121021761.12624441,16149491.664056784,29248286.22375562,0.13344287435389712,0.24167790942362122
30202252,52.67980367818442,52679803.67818442,19000014.593406368,13690635.668765474,0.360669806392513,0.25988395386589097
30202403,63.3159233521559,63315923.3521559,12411399.793229725,7548833.22599629,0.19602335615006267,0.11922487782434359
30203044,122.51154761353057,122511547.61353056,31831526.089689374,9580349.426363224,0.25982469987322077,0.07819956251458814
30203122,140.71754697152596,140717546.97152597,30637370.52205639,25312474.16077642,0.2177224602149711,0.17988143416043467
30203142,136.7027161533514,136702716.1533514,27839870.81644513,25644117.604278017,0.20365265299640947,0.1875904029259431
30203256,120.72027496078097,120720274.96078096,56549295.19852112,14160031.578682981,0.4684324585649974,0.11729621708767003
30203767,148.18546596543302,148185465.96543303,72756561.13000992,24298302.34599185,0.4909831113058126,0.16397223700507763
30204126,135.2905505436942,135290550.5436942,54628371.02679899,10638056.35026626,0.40378556231209883,0.07863118530832301
30205702,119.37526639235006,119375266.39235006,55735634.93883409,29767191.243267465,0.46689432931314323,0.24935811364333876
30206341,114.01216961816405,114012169.61816405,21650417.258601796,32701463.750717904,0.18989566930539775,0.28682432638759303
30206572,135.31316264516607,135313162.64516607,14015834.361715293,6836719.533278307,0.10358071667033047,0.050525162516571645
30207060,138.01561650068953,138015616.50068954,32166193.593164183,18136342.665737744,0.2330619853660073,0.1314079024212969
30207188,77.40379824445259,77403798.24445258,13473774.191237524,11493707.763809053,0.17407122772819705,0.14849022947827745
30207491,135.4019135250721,135401913.5250721,22019939.662928324,12550829.738897093,0.16262650275508062,0.0926931489529731
30208396,108.82068026622196,108820680.26622196,53829196.08422924,32049065.551972028,0.49465961757029997,0.29451263742853195
30209287,50.01863797772687,50018637.97772687,8664390.881913034,5366136.242102168,0.1732232470178668,0.10728273417784166
30212167,69.70994175174317,69709941.75174317,17023306.761769734,16661693.395072857,0.24420199377578805,0.23901459356270677
30212307,127.95981633842086,127959816.33842087,14574551.073669354,18149519.113248833,0.11389943726648846,0.14183764585319514
30212492,84.2190497136769,84219049.7136769,32012234.83698549,18801144.26742342,0.38010681604481233,0.2232409927604559
30222077,134.30609600748807,134306096.00748807,39636216.159051344,9636180.880298281,0.29511851909418524,0.07174790398018142
30301554,110.26725228970353,110267252.28970353,16590525.809351264,13600271.89476403,0.15045741564107554,0.12333917470830084
30301576,148.665493694538,148665493.694538,30853611.586214963,32164902.292377405,0.20753714140020732,0.21635755206562202
30301590,126.38542324884257,126385423.24884257,15411834.896741247,12213225.266805021,0.1219431363251172,0.09663476176962417
30302283,59.30444277518191,59304442.77518191,29099683.910312068,8871631.215718534,0.49068303399504976,0.14959471500896032
30302357,133.77878905341123,133778789.05341123,29765161.52567789,39613247.007139705,0.22249537266923636,0.2961100731097521
30302601,116.39121558807601,116391215.58807601,14568201.330753349,23317115.42257873,0.12516581476657268,0.2003339797145955
30302687,72.01227548327816,72012275.48327816,32301890.017648216,5507413.578435691,0.4485608849445256,0.07647881616675976
30302692,101.68044128381894,101680441.28381893,32404600.605332173,6192116.2305513695,0.3186905976822204,0.060897810359294355
30304139,66.0351790044183,66035179.0044183,21667632.88177083,9042154.339206053,0.32812257358038033,0.1369293530437929
30304143,87.30460765364026,87304607.65364026,22122893.384092603,24994798.488471363,0.2533989210725256,0.28629415056341734
30305082,124.47884790389477,124478847.90389477,45318975.72281426,36065838.62518873,0.3640696912442768,0.28973467566982747
30305258,95.33663968243673,95336639.68243672,21108869.432798248,10236101.899362799,0.22141402825934722,0.10736797451073297
30305277,116.14581176783115,116145811.76783115,39128182.88301528,20048196.801068295,0.33688845329378114,0.1726123094403395
30305506,139.93451438870557,139934514.38870555,27892775.106830433,33272671.830366798,0.19932734414149456,0.2377731610797823
30305561,120.1525088920433,120152508.8920433,32445047.72445016,34072923.43793762,0.27003221175849057,0.2835806239264803
30305580,59.20566998829838,59205669.98829838,11578890.610511497,6148826.224622819,0.19557063728524635,0.10385536091117785
30306024,91.24734595298574,91247345.95298573,42757279.287652776,15388015.438489066,0.46858655274952354,0.16864069061710119
30306056,81.61328337183429,81613283.37183428,24059407.51445915,14107955.659762012,0.2947976912636055,0.17286347365153104
30306087,97.8451996224438,97845199.6224438,33212605.828702055,28355258.664716348,0.33944031957479626,0.2897971364372606
30306460,139.68478394381788,139684783.94381788,47658566.18378554,20343334.86100401,0.3411865261069103,0.14563744372605558
30306555,84.29003146933627,84290031.46933627,38150184.21925444,11004784.256763536,0.45260612143837,0.1305585496283383
30306594,124.14297840959235,124142978.40959235,37341785.70533463,19264225.83967191,0.30079659908054285,0.15517773205112173
30307577,96.82766630238484,96827666.30238484,46693392.58562132,10211195.500223137,0.4822319319336035,0.10545741615143768
30307678,133.77186138144475,133771861.38144475,56347366.04049249,20521113.108197335,0.4212198698485654,0.1534038092636108
30401015,73.57003855317873,73570038.55317873,33532703.702177677,17671910.376167573,0.4557929336674085,0.24020526186612995
30401062,102.34556158436297,102345561.58436297,34234960.430446796,15572998.045953883,0.33450361598951295,0.15216095163166538
30401178,113.18117418696195,113181174.18696195,24836066.551778276,8363287.120342635,0.2194363747344768,0.07389291708997002
30401397,87.66997260836483,87669972.60836484,14753141.484678308,7345504.153459356,0.1682804390801266,0.08378586116677424
30402291,106.3502650675973,106350265.0675973,39411944.74548021,20325605.659978792,0.37058623897579923,0.1911194640376273
30402402,79.67386366539668,79673863.66539668,9460983.863006461,10933735.657445055,0.11874639220132965,0.13723114650700324
30402515,148.7425770114956,148742577.0114956,49487938.41595151,29715640.140443962,0.3327086259378633,0.1997789788067702
30402570,118.72606951516867,118726069.51516868,32311790.34545425,10177516.501433313,0.2721541315854479,0.08572267694024026
30402669,112.94600530131268,112946005.30131269,20103045.782062065,15603704.684021538,0.17798810793203346,0.13815189516791337
30403185,143.45475244174082,143454752.4417408,64525420.99006367,40913147.97137755,0.44979632875019904,0.2851989723239947
30403225,94.06729999870012,94067299.99870013,19793325.892464522,5742139.431347255,0.2104166473656418,0.061042885587516624
30403261,148.12693513952257,148126935.13952258,21442045.418529317,36493620.75780821,0.14475453365947788,0.2463672168970108
30403444,59.00139631489978,59001396.31489978,12358332.90461221,15370399.74707917,0.20945831245507873,0.260509084650216
30403558,148.8211527424059,148821152.7424059,41772887.60217864,27579360.921927307,0.28069186961938947,0.18531882339108302
30403699,121.96920865964846,121969208.65964846,39759614.94992641,30046770.835935682,0.3259807568390024,0.24634718193327237
30403766,107.99398809832562,107993988.09832561,51831825.2864791,23122433.8884942,0.47995102504490916,0.21410852859181245
30404093,85.64865379519051,85648653.79519051,20810962.398750667,7116228.953510685,0.24298061296462872,0.08308629077262027
30404458,70.30866877815836,70308668.77815837,30126932.308787264,12677677.091628397,0.4284952742292043,0.1803145659268514
30404493,148.25578749179766,148255787.49179766,61250562.78755244,13144792.817751275,0.4131411246993725,0.08866293208606456
30405588,73.52216728612211,73522167.28612211,16618345.947493954,4785727.4004546115,0.22603177464588692,0.06509230585967717
30406125,138.0107683945246,138010768.3945246,50092837.09302422,14868069.722158827,0.36296325044598177,0.10773122920130555
30406378,55.70474294562043,55704742.94562043,20610824.630411215,10909929.719428603,0.37000125196756983,0.19585279713217585
30406710,130.12643142397434,130126431.42397434,23307071.976502884,17278297.970818937,0.17911097477624993,0.13278084845440252
30420223,136.95844935103952,136958449.35103953,64828935.47699628,14210873.290437428,0.47334746986535026,0.10376047157202693
30501008,74.49124264941057,74491242.64941056,9346318.301465565,10806105.448816216,0.12546868556688687,0.14506544748722516
30501020,147.6953176313059,147695317.6313059,18420959.690768648,14484056.365644027,0.12472270608302677,0.09806713305428409
30501359,87.18310943020612,87183109.43020612,28023690.923863146,7712675.4787950665,0.3214348640122469,0.08846524893642845
30501383,65.83558907180557,65835589.071805574,14833127.055618238,9353768.163685078,0.225305602406626,0.14207768618099714
30501566,91.9490156612357,91949015.6612357,29527959.055482563,5171911.032718445,0.3211340419811704,0.05624759542585124
30502418,147.2325640463057,147232564.0463057,32188173.12075916,32919681.015429065,0.21862129026453517,0.2235896741231484
30502456,61.34912288815917,61349122.88815917,27893397.543300327,12424536.207593806,0.4546666069562334,0.20252182301357452
30503214,119.29722893947526,119297228.93947527,33617968.60045614,25811260.11582775,0.2818000795099106,0.21636093600231854
30503292,63.60920316685471,63609203.16685471,9231935.233074797,15263248.500087913,0.14513521272791774,0.23995346176638227
30503685,118.52971523467589,118529715.23467588,24800625.188215278,13081434.191673433,0.2092355080674306,0.11036417463564831
30504251,65.42199343229618,65421993.43229618,10744374.934193369,16862823.806590427,0.16423184880956726,0.25775466203183495
