latitude,longitude,incident_cause,injury_type,value,datetime,description
-9.346711273779015,34.33763356188503,Drought impact,Serious Injury,400,2019-06-26 23:17:56,Road accident
-10.339369117491032,33.994868264789616,Heavy equipment accident,Serious Injury,288,2019-06-02 08:22:29,Hit and run
-10.536296742297951,34.57832865633236,Animal attack,Minor Injury,479,2019-06-15 02:06:47,Road accident
-12.41424670232139,32.1984909440617,Flood damage,Moderate Injury,1361,2019-06-03 06:00:14,Roadside emergency
-9.073664247314792,34.639623845811954,Falling from tractor,Minor Injury,857,2019-06-04 13:07:30,Multiple vehicle accident
-12.72831271207245,32.81983549552188,Drought impact,Fatalities,35,2019-06-03 23:35:29,Vehicle collision
-13.113028477564395,35.332225562380145,Animal attack,Moderate Injury,884,2019-06-20 17:17:12,Single vehicle crash
-15.386520812903804,34.06101249981777,Snake bite,Fatalities,17,2019-06-08 08:19:49,Hit and run
-10.704063145115008,35.54004815363647,Heavy equipment accident,Fatalities,266,2019-06-08 16:27:48,Vehicle collision
-10.706274867258218,35.41061383024671,Machinery malfunction,Minor Injury,1203,2019-06-02 01:43:59,Multiple vehicle accident
-15.528386167973457,34.6466924561932,Machinery malfunction,Minor Injury,958,2019-06-02 01:25:53,Single vehicle crash
-14.91219291279296,32.3116237864803,Pesticide poisoning,Moderate Injury,424,2019-06-05 00:20:54,Pedestrian hit
-13.621366134205081,33.07678171615731,Machinery malfunction,Fatalities,110,2019-06-10 03:38:36,Pedestrian hit
-12.331443826610073,32.720170874524904,Flood damage,Minor Injury,92,2019-06-15 15:04:20,Hit and run
-15.13447493491626,35.08082627426735,Heavy equipment accident,Minor Injury,41,2019-06-26 00:22:08,Roadside emergency
-10.226750983939166,33.00896330407677,Falling from tractor,Fatalities,21,2019-06-13 23:14:25,Traffic jam due to accident
-12.372988973878524,35.185169390528294,Chemical burn,Fatalities,153,2019-06-03 01:15:47,Vehicle collision
-10.029403188216524,34.98815641129963,Heavy equipment accident,Fatalities,139,2019-06-14 07:37:27,Pedestrian hit
-9.051971004022334,32.55320283160827,Heavy equipment accident,Fatalities,192,2019-06-03 23:04:44,Single vehicle crash
-11.040121875939718,32.52674959810627,Snake bite,Moderate Injury,1021,2019-06-14 13:28:39,Multiple vehicle accident
-14.67300728998907,32.45792827397233,Falling from tractor,Minor Injury,403,2019-06-29 00:58:59,Roadside emergency
-15.736462307209463,31.780260221294373,Flood damage,Serious Injury,215,2019-06-15 16:35:31,Road accident
-12.98054562708973,31.80937153050521,Chemical burn,Fatalities,284,2019-06-29 04:58:46,Vehicle collision
-9.505585834897742,32.63100766881716,Animal attack,Fatalities,87,2019-06-21 23:41:11,Roadside emergency
-11.169099837792785,34.18432302595179,Machinery malfunction,Moderate Injury,613,2019-06-11 08:19:11,Multiple vehicle accident
-13.673361702847238,32.1292717689806,Chemical burn,Minor Injury,334,2019-06-15 02:47:56,Hit and run
-11.52727253603706,32.59787987159752,Animal attack,Moderate Injury,1194,2019-06-02 16:59:05,Roadside emergency
-12.019510035950525,34.112393208990476,Chemical burn,Moderate Injury,320,2019-06-12 14:37:31,Pedestrian hit
-14.243821591629526,32.59867334241064,Falling from tractor,Fatalities,221,2019-06-07 00:19:19,Roadside emergency
-11.99457055298171,35.21243379712295,Falling from tractor,Moderate Injury,463,2019-06-24 08:48:20,Multiple vehicle accident
-16.372658254383985,35.098662122748095,Heavy equipment accident,Serious Injury,161,2019-06-21 23:39:17,Multiple vehicle accident
-11.737252793521229,32.82662004175349,Crop fire,Serious Injury,244,2019-06-07 18:14:54,Traffic jam due to accident
-16.50329392016805,34.91018883706217,Snake bite,Minor Injury,1384,2019-06-24 06:16:14,Pedestrian hit
-16.76598166614843,33.67419806256755,Pesticide poisoning,Serious Injury,344,2019-06-18 00:23:47,Vehicle collision
-9.817629553527457,35.637690859732444,Chemical burn,Minor Injury,1500,2019-06-08 15:17:32,Hit and run
-12.509732146763294,35.448475671684974,Drought impact,Minor Injury,920,2019-06-19 13:55:24,Multiple vehicle accident
-12.922083111792064,33.744488214934854,Machinery malfunction,Fatalities,233,2019-06-02 01:45:57,Road accident
-15.174010257236239,32.58679038417616,Crop fire,Moderate Injury,1203,2019-06-17 08:06:22,Road accident
-15.724102223943598,34.33162747084317,Drought impact,Minor Injury,507,2019-06-07 19:25:23,Vehicle collision
-12.649492475045813,32.429594872469664,Crop fire,Fatalities,158,2019-06-07 01:23:40,Pedestrian hit
-15.82876149454263,35.19022897714547,Pesticide poisoning,Serious Injury,23,2019-06-23 11:11:19,Traffic jam due to accident
-10.741325872831105,33.52558347842756,Pesticide poisoning,Minor Injury,393,2019-06-07 09:22:34,Hit and run
-9.668308837658543,35.07394640365675,Drought impact,Moderate Injury,1480,2019-06-03 04:02:27,Road accident
-15.891104876363586,31.79513031854463,Crop fire,Minor Injury,947,2019-06-26 02:25:35,Traffic jam due to accident
-13.640317128895049,33.49543318413302,Crop fire,Minor Injury,172,2019-06-28 16:28:11,Single vehicle crash
-15.119363001742487,33.382287665738964,Flood damage,Serious Injury,310,2019-06-12 08:29:16,Single vehicle crash
-9.866181181097769,33.65180568956222,Heavy equipment accident,Serious Injury,192,2019-06-04 19:21:03,Multiple vehicle accident
-9.399124057933673,32.08224719800441,Machinery malfunction,Serious Injury,367,2019-06-16 08:26:24,Vehicle collision
-15.829127654926424,33.761837923027834,Snake bite,Fatalities,211,2019-06-22 21:49:03,Multiple vehicle accident
-13.922049889545848,31.742356537080024,Chemical burn,Minor Injury,878,2019-06-24 14:04:57,Road accident
-14.454427428959441,32.84552562579009,Animal attack,Serious Injury,364,2019-06-06 01:41:28,Multiple vehicle accident
-15.354339516898474,33.91992707408242,Animal attack,Moderate Injury,1236,2019-06-21 15:02:46,Pedestrian hit
-15.12859734908103,33.65205898645685,Heavy equipment accident,Minor Injury,569,2019-06-12 05:06:52,Hit and run
-12.714442677415331,34.97440198555922,Snake bite,Moderate Injury,650,2019-06-10 07:43:15,Single vehicle crash
-13.314848474830765,33.138263459106824,Flood damage,Serious Injury,136,2019-06-24 10:21:43,Roadside emergency
-16.401221185331956,32.96233271170729,Falling from tractor,Fatalities,113,2019-06-20 19:55:50,Hit and run
-12.146785158539473,33.5012924504002,Snake bite,Fatalities,212,2019-06-06 06:33:14,Multiple vehicle accident
-12.177399779965189,34.922264151388646,Falling from tractor,Fatalities,174,2019-06-04 23:44:19,Hit and run
-8.908122998245405,32.86410908700063,Flood damage,Moderate Injury,639,2019-06-17 22:02:01,Pedestrian hit
-15.322193279007111,34.76001264706072,Heavy equipment accident,Fatalities,232,2019-06-02 20:22:34,Multiple vehicle accident
-15.585911144194311,31.963337127253567,Snake bite,Fatalities,65,2019-06-16 01:10:26,Vehicle collision
-10.849400530248992,34.62144694152872,Animal attack,Serious Injury,244,2019-06-03 04:05:19,Road accident
-15.910292386873081,32.01927639164437,Drought impact,Fatalities,222,2019-06-27 20:15:23,Pedestrian hit
-9.416413556390225,34.72866683174294,Chemical burn,Minor Injury,501,2019-06-08 23:46:35,Multiple vehicle accident
-13.678254286568528,35.26125120372396,Animal attack,Serious Injury,81,2019-06-26 03:57:39,Vehicle collision
-9.486967592511832,33.83801657082862,Crop fire,Serious Injury,243,2019-06-11 18:35:30,Roadside emergency
-16.09396171326496,35.038219213433,Drought impact,Serious Injury,296,2019-06-13 19:45:46,Single vehicle crash
-16.280423000415848,34.61893827747602,Heavy equipment accident,Moderate Injury,440,2019-06-12 13:14:16,Traffic jam due to accident
-14.110381538896691,34.31502443695217,Machinery malfunction,Fatalities,92,2019-06-08 14:26:00,Road accident
-13.93449610909088,32.86452019472305,Flood damage,Serious Injury,314,2019-06-02 02:16:27,Multiple vehicle accident
-9.231105254802863,34.0732020617028,Drought impact,Minor Injury,1317,2019-06-20 13:21:28,Roadside emergency
-15.356401669120137,35.50520442453718,Crop fire,Fatalities,105,2019-06-07 13:18:13,Single vehicle crash
-14.37909176916777,32.60263162242347,Chemical burn,Minor Injury,50,2019-06-21 13:01:08,Pedestrian hit
-11.294238303161023,34.05944262614904,Drought impact,Fatalities,47,2019-06-13 01:12:27,Vehicle collision
-10.62068043344833,31.779357058990147,Falling from tractor,Moderate Injury,261,2019-06-25 07:16:10,Road accident
-16.483951395241277,34.2021158217445,Chemical burn,Fatalities,51,2019-06-25 04:38:51,Pedestrian hit
-14.31684013462644,32.374812459474725,Crop fire,Fatalities,186,2019-06-17 20:31:08,Multiple vehicle accident
-16.067979110917936,34.095146665428786,Machinery malfunction,Fatalities,241,2019-06-20 01:01:31,Vehicle collision
-12.338501394746181,31.73599029094165,Drought impact,Serious Injury,91,2019-06-16 05:39:17,Vehicle collision
-12.446467322360473,35.44506716648553,Falling from tractor,Fatalities,74,2019-06-18 08:48:53,Hit and run
-12.279111240549117,34.62567528209774,Crop fire,Fatalities,175,2019-06-01 22:15:41,Traffic jam due to accident
-11.841098174797981,34.155724655606406,Pesticide poisoning,Minor Injury,1156,2019-06-18 05:36:52,Roadside emergency
-10.217016084350576,33.30809002090821,Pesticide poisoning,Serious Injury,260,2019-06-26 19:00:18,Road accident
-9.568506975114556,34.591489979039196,Drought impact,Moderate Injury,661,2019-06-12 19:52:53,Vehicle collision
-13.983782852330386,35.459726678369904,Machinery malfunction,Serious Injury,313,2019-06-26 06:46:25,Traffic jam due to accident
-10.013704992277123,33.724535836108885,Animal attack,Moderate Injury,643,2019-06-01 11:23:25,Multiple vehicle accident
-10.188897013865226,32.74102791166339,Falling from tractor,Moderate Injury,1210,2019-06-11 07:33:01,Hit and run
-12.855962477169179,33.74075977231903,Chemical burn,Fatalities,167,2019-06-08 12:50:47,Traffic jam due to accident
-16.59927978460477,33.48643661662623,Pesticide poisoning,Minor Injury,92,2019-06-18 01:56:35,Vehicle collision
-10.45344604439227,34.08419352707725,Machinery malfunction,Minor Injury,444,2019-06-19 23:48:37,Roadside emergency
-14.67544219426672,32.192395626363506,Falling from tractor,Moderate Injury,951,2019-06-05 03:44:09,Hit and run
-11.640128488135169,33.416744820587624,Drought impact,Fatalities,11,2019-06-27 06:42:03,Vehicle collision
-12.907935417333478,32.990104904850895,Falling from tractor,Minor Injury,1250,2019-06-26 01:34:02,Pedestrian hit
-11.134486148519269,33.822995172175546,Pesticide poisoning,Fatalities,69,2019-06-12 06:19:18,Hit and run
-16.667713028392726,35.26169723038979,Pesticide poisoning,Fatalities,268,2019-06-15 02:03:00,Hit and run
-11.691125193914178,35.22687649563568,Chemical burn,Minor Injury,1132,2019-06-10 22:52:36,Multiple vehicle accident
-16.308946652078344,35.59773361930411,Flood damage,Moderate Injury,1059,2019-06-10 01:44:30,Traffic jam due to accident
-13.465934872716929,34.78546122822715,Heavy equipment accident,Minor Injury,1103,2019-06-23 03:03:04,Multiple vehicle accident
-11.426942384933344,32.568290068123694,Chemical burn,Moderate Injury,960,2019-06-24 13:00:40,Vehicle collision
-14.214575803561054,34.84855667378793,Falling from tractor,Serious Injury,303,2019-06-01 18:27:45,Vehicle collision
-11.104158293440832,33.38454621957967,Falling from tractor,Minor Injury,321,2019-06-20 01:22:28,Pedestrian hit
-9.909014781929148,34.603754711506156,Heavy equipment accident,Moderate Injury,1356,2019-06-26 04:10:42,Road accident
-9.797639023174192,34.11389086443838,Drought impact,Serious Injury,151,2019-06-06 19:20:17,Single vehicle crash
-10.773979847160806,33.95095781988934,Crop fire,Fatalities,178,2019-06-01 21:42:09,Pedestrian hit
-9.125160132540621,33.62686476002385,Crop fire,Moderate Injury,1470,2019-06-12 21:22:27,Hit and run
-15.412525893341932,33.22258088709785,Crop fire,Fatalities,205,2019-06-09 09:13:00,Pedestrian hit
-9.809387847049141,33.41582648571702,Pesticide poisoning,Fatalities,211,2019-06-02 03:23:38,Traffic jam due to accident
-10.559046580125685,33.80855796956807,Drought impact,Moderate Injury,293,2019-06-15 20:36:06,Traffic jam due to accident
-13.049043288695792,34.688785250689925,Drought impact,Serious Injury,271,2019-06-15 22:12:48,Pedestrian hit
-11.73514478440796,34.008229834800275,Pesticide poisoning,Fatalities,285,2019-06-07 03:41:54,Traffic jam due to accident
-10.82255285766145,33.55936928138958,Flood damage,Serious Injury,224,2019-06-14 17:08:59,Vehicle collision
-15.542373308953145,32.287769844505185,Drought impact,Minor Injury,954,2019-06-12 21:15:36,Traffic jam due to accident
-15.801481047961824,31.863281769747637,Chemical burn,Moderate Injury,316,2019-06-14 13:02:52,Hit and run
-14.776898473873946,33.643752116468576,Flood damage,Moderate Injury,84,2019-06-15 07:07:20,Multiple vehicle accident
-12.89244024714866,31.920344452831188,Snake bite,Moderate Injury,680,2019-06-26 15:37:38,Road accident
-12.932689057133464,32.452713426342676,Pesticide poisoning,Moderate Injury,1019,2019-06-17 02:48:43,Pedestrian hit
-9.26952094893521,34.36341758923681,Animal attack,Serious Injury,210,2019-06-09 14:00:22,Hit and run
-11.773597823525675,31.72428734679086,Flood damage,Moderate Injury,54,2019-06-01 13:59:17,Road accident
-16.043605233813444,34.334693265176085,Crop fire,Fatalities,39,2019-06-02 00:40:29,Traffic jam due to accident
-15.12030296105196,32.48651855497034,Pesticide poisoning,Moderate Injury,1207,2019-06-14 14:06:46,Roadside emergency
-9.651690929400154,34.5731714774419,Machinery malfunction,Moderate Injury,830,2019-06-17 20:48:32,Pedestrian hit
-11.024079461524561,32.078205622312176,Chemical burn,Serious Injury,197,2019-06-02 19:39:12,Hit and run
-16.618350100547058,32.41211798122099,Crop fire,Fatalities,252,2019-06-24 08:05:04,Single vehicle crash
-8.863393073846531,32.222368212138896,Heavy equipment accident,Moderate Injury,1033,2019-06-02 06:57:06,Multiple vehicle accident
-9.643773326883618,35.082422310396524,Flood damage,Serious Injury,17,2019-06-14 04:30:15,Multiple vehicle accident
-11.851777252993433,34.46613697490077,Snake bite,Serious Injury,58,2019-06-01 08:15:57,Multiple vehicle accident
-12.618964931648708,33.2039677447747,Crop fire,Serious Injury,312,2019-06-25 22:14:08,Roadside emergency
-10.071398058738868,35.130860261382324,Heavy equipment accident,Fatalities,210,2019-06-03 21:47:11,Single vehicle crash
-13.601874785610937,31.74637466634736,Chemical burn,Serious Injury,238,2019-06-12 20:32:17,Multiple vehicle accident
-12.597530428172595,33.704708891026094,Pesticide poisoning,Serious Injury,11,2019-06-05 19:45:46,Roadside emergency
-11.827635808742702,34.8484492338655,Flood damage,Serious Injury,45,2019-06-02 23:02:49,Single vehicle crash
-9.967143157388326,33.231020165801134,Crop fire,Fatalities,46,2019-06-14 06:41:46,Pedestrian hit
-12.092040799366552,33.420559352047576,Heavy equipment accident,Fatalities,293,2019-06-06 21:32:12,Multiple vehicle accident
-10.64441711761113,35.26834117804389,Falling from tractor,Minor Injury,60,2019-06-22 12:32:48,Hit and run
-16.505453634644887,32.72927392911336,Heavy equipment accident,Serious Injury,275,2019-06-09 15:11:11,Single vehicle crash
-9.096818317614405,31.96785457601228,Chemical burn,Serious Injury,86,2019-06-14 17:06:58,Hit and run
-11.898084595321919,33.853200284356625,Chemical burn,Moderate Injury,1099,2019-06-18 21:23:26,Multiple vehicle accident
-12.92875586832588,34.17401538409755,Flood damage,Fatalities,10,2019-06-12 12:15:20,Multiple vehicle accident
-15.356214858982089,34.70968099945129,Drought impact,Minor Injury,1090,2019-06-01 01:29:30,Pedestrian hit
-12.646223340222416,31.806829562387716,Snake bite,Serious Injury,375,2019-06-10 02:34:00,Multiple vehicle accident
-10.426789670747688,34.8589822863609,Chemical burn,Serious Injury,346,2019-06-17 02:13:51,Multiple vehicle accident
-12.724168108157333,31.908745698696023,Snake bite,Moderate Injury,662,2019-06-02 20:49:00,Hit and run
-11.320723974847187,34.080063045896104,Snake bite,Moderate Injury,547,2019-06-17 14:11:45,Roadside emergency
-14.75657206250442,35.266966305126644,Flood damage,Fatalities,102,2019-06-11 10:40:10,Traffic jam due to accident
-10.676292510897536,32.06311702481299,Animal attack,Moderate Injury,1123,2019-06-23 20:42:45,Hit and run
-16.243845110722262,33.28712156721881,Drought impact,Minor Injury,873,2019-06-04 05:16:57,Traffic jam due to accident
-14.471026697150002,32.216968232258544,Pesticide poisoning,Moderate Injury,1221,2019-06-22 12:50:09,Road accident
-9.318983236549741,34.07555741651216,Animal attack,Fatalities,48,2019-06-25 15:50:27,Hit and run
-12.281879562470987,33.27326034738846,Machinery malfunction,Fatalities,83,2019-06-01 19:33:58,Multiple vehicle accident
-15.215422705809297,34.033233010760085,Snake bite,Minor Injury,990,2019-06-14 19:52:51,Traffic jam due to accident
-13.90796284015823,31.844745340761467,Drought impact,Fatalities,13,2019-06-17 15:56:09,Vehicle collision
-9.297539699249992,33.84332995468154,Falling from tractor,Serious Injury,142,2019-06-08 15:43:32,Roadside emergency
-12.496246814952968,32.95669911337212,Animal attack,Fatalities,229,2019-06-27 09:04:05,Single vehicle crash
-13.731209666226206,34.26051086620073,Heavy equipment accident,Serious Injury,115,2019-06-25 07:48:50,Traffic jam due to accident
-11.573691110138325,33.93222751548692,Flood damage,Minor Injury,1300,2019-06-08 13:38:51,Vehicle collision
-13.221746384718921,33.897040803332835,Flood damage,Moderate Injury,913,2019-06-08 09:09:34,Roadside emergency
-14.333220413350176,34.96191019401618,Snake bite,Serious Injury,392,2019-06-14 13:49:49,Vehicle collision
-16.23224450373103,32.01856700581184,Falling from tractor,Serious Injury,385,2019-06-04 06:53:37,Road accident
-10.124910538684368,32.15507321929258,Machinery malfunction,Minor Injury,1126,2019-06-19 21:41:19,Vehicle collision
-9.428836475899487,32.36464417338806,Drought impact,Minor Injury,781,2019-06-29 09:12:44,Vehicle collision
-9.268826117749988,35.42269032929613,Animal attack,Minor Injury,713,2019-06-05 18:47:27,Roadside emergency
-13.980521295314425,32.37523809574587,Flood damage,Fatalities,282,2019-06-08 18:02:54,Multiple vehicle accident
-11.42275911478826,32.50984621033477,Falling from tractor,Minor Injury,1454,2019-06-01 07:55:28,Hit and run
-10.943966236281936,32.14889847838737,Pesticide poisoning,Moderate Injury,859,2019-06-21 15:08:39,Roadside emergency
-13.418135851237373,34.27516945198953,Animal attack,Fatalities,160,2019-06-07 03:15:35,Traffic jam due to accident
-13.189198017959118,33.617698283419344,Animal attack,Moderate Injury,112,2019-06-09 16:45:21,Single vehicle crash
-16.68029814678178,32.15045196082487,Heavy equipment accident,Fatalities,72,2019-06-07 12:48:30,Traffic jam due to accident
-9.520392600547797,35.12342320673616,Drought impact,Minor Injury,239,2019-06-14 12:45:56,Multiple vehicle accident
-11.934343237114415,32.81347357524633,Snake bite,Serious Injury,260,2019-06-14 12:39:46,Traffic jam due to accident
-14.496713929747212,33.0773169710623,Animal attack,Moderate Injury,1206,2019-06-26 20:42:32,Single vehicle crash
-12.931546737808286,32.82721486640296,Falling from tractor,Minor Injury,1173,2019-06-19 09:29:11,Roadside emergency
-15.380584866747022,32.10130287763441,Animal attack,Serious Injury,350,2019-06-26 23:21:48,Multiple vehicle accident
-16.56976582120316,33.73459813385399,Pesticide poisoning,Moderate Injury,264,2019-06-25 13:52:02,Traffic jam due to accident
-9.133605612212307,32.48273372929251,Snake bite,Fatalities,219,2019-06-28 03:10:41,Traffic jam due to accident
-13.96961345599206,33.31561317093765,Flood damage,Moderate Injury,105,2019-06-02 01:45:31,Multiple vehicle accident
-12.650120627979302,34.67207863199325,Chemical burn,Fatalities,122,2019-06-27 03:14:50,Road accident
-13.120608364663,32.9707041030259,Pesticide poisoning,Serious Injury,30,2019-06-29 16:15:52,Vehicle collision
-14.761618625342885,33.45162513212418,Falling from tractor,Moderate Injury,1370,2019-06-16 04:54:20,Vehicle collision
-13.04160267635726,34.99928709802969,Falling from tractor,Minor Injury,493,2019-06-13 00:51:38,Roadside emergency
-11.086773925828274,33.48058194483142,Heavy equipment accident,Fatalities,11,2019-06-08 07:32:51,Roadside emergency
-13.24788186193066,34.995404161561346,Flood damage,Serious Injury,349,2019-06-03 20:50:00,Single vehicle crash
-8.98403139747199,34.62550373725232,Machinery malfunction,Minor Injury,240,2019-06-25 07:39:40,Hit and run
-16.494011265774418,33.117978294631534,Heavy equipment accident,Minor Injury,611,2019-06-15 16:03:40,Road accident
-12.120801204716397,35.166811497775086,Falling from tractor,Serious Injury,257,2019-06-13 19:54:15,Road accident
-9.475578627701514,32.13683607704492,Machinery malfunction,Fatalities,26,2019-06-25 05:27:47,Single vehicle crash
-14.365199379166697,33.70855464133034,Falling from tractor,Minor Injury,181,2019-06-09 19:40:10,Single vehicle crash
-9.023035173094039,33.70785145133662,Flood damage,Serious Injury,298,2019-06-23 12:37:27,Hit and run
-10.638406992316508,33.45857238125177,Pesticide poisoning,Minor Injury,1089,2019-06-12 00:56:33,Pedestrian hit
-8.927179364447763,33.964559332063814,Pesticide poisoning,Fatalities,265,2019-06-21 17:54:41,Roadside emergency
-13.984044890687668,34.36677324276038,Animal attack,Serious Injury,151,2019-06-27 03:49:51,Traffic jam due to accident
-12.852405644347787,34.52150156691411,Flood damage,Minor Injury,722,2019-06-28 09:51:33,Traffic jam due to accident
-9.69371844541422,34.77794637567048,Machinery malfunction,Moderate Injury,862,2019-06-20 20:10:17,Roadside emergency
-12.94131743454875,32.757681261011555,Chemical burn,Moderate Injury,1216,2019-06-12 17:00:30,Road accident
-11.100837044264548,32.88387829629118,Heavy equipment accident,Minor Injury,937,2019-06-16 08:12:12,Roadside emergency
-15.337511488516542,33.978017030119034,Machinery malfunction,Fatalities,14,2019-06-10 12:33:07,Road accident
-9.164853574619091,32.61772886963653,Flood damage,Serious Injury,113,2019-06-18 04:32:05,Multiple vehicle accident
-16.68314177937479,32.96538023534402,Pesticide poisoning,Serious Injury,29,2019-06-10 10:07:18,Roadside emergency
-10.878315094969171,33.839102710931606,Crop fire,Serious Injury,190,2019-06-06 04:00:04,Road accident
-15.268421218547173,33.813825952952264,Falling from tractor,Moderate Injury,964,2019-06-15 11:02:03,Pedestrian hit
-12.125694846281167,35.655359028731255,Heavy equipment accident,Moderate Injury,1226,2019-06-09 06:40:41,Single vehicle crash
-15.181337047735981,33.378175470503415,Pesticide poisoning,Serious Injury,211,2019-06-15 02:40:17,Road accident
-13.82368388601207,35.63390594776253,Crop fire,Fatalities,182,2019-06-10 20:55:54,Pedestrian hit
-13.686636556208311,34.42373436329284,Crop fire,Serious Injury,62,2019-06-04 07:48:35,Hit and run
-14.785827313808246,35.64986910505869,Machinery malfunction,Minor Injury,851,2019-06-18 13:18:53,Roadside emergency
-15.889205829733541,32.870301258883515,Machinery malfunction,Minor Injury,1192,2019-06-19 10:42:39,Vehicle collision
-15.916860313436224,33.979912622553684,Heavy equipment accident,Serious Injury,281,2019-06-24 13:15:49,Pedestrian hit
-12.437364592522934,33.85768962375178,Crop fire,Moderate Injury,1449,2019-06-26 23:33:40,Vehicle collision
-13.297636453481205,35.33390463156277,Drought impact,Moderate Injury,408,2019-06-15 19:35:01,Roadside emergency
-16.52237712706085,34.61392966678471,Flood damage,Fatalities,50,2019-06-24 23:06:09,Multiple vehicle accident
-11.316244816354917,31.72683200203335,Animal attack,Moderate Injury,755,2019-06-21 20:55:30,Road accident
-11.28401471183526,33.61202462765659,Animal attack,Fatalities,17,2019-06-05 02:45:50,Pedestrian hit
-10.495269764109576,32.49794775568139,Drought impact,Serious Injury,316,2019-06-06 14:48:06,Vehicle collision
-12.625376249699368,31.83624379415764,Machinery malfunction,Fatalities,259,2019-06-26 10:35:01,Single vehicle crash
-11.624626843705709,33.07464745621047,Chemical burn,Minor Injury,120,2019-06-15 04:02:43,Multiple vehicle accident
-12.835476274440435,33.99188326250786,Snake bite,Serious Injury,233,2019-06-08 11:25:59,Roadside emergency
-13.482365405365286,32.2476473551675,Snake bite,Minor Injury,906,2019-06-20 09:31:01,Traffic jam due to accident
-10.585648964945428,32.13385549579516,Flood damage,Moderate Injury,847,2019-06-16 09:48:46,Hit and run
-14.090579999942744,33.49718968918182,Heavy equipment accident,Serious Injury,382,2019-06-11 03:51:29,Traffic jam due to accident
-16.108062047743637,32.83021417532509,Animal attack,Fatalities,32,2019-06-24 02:29:12,Hit and run
-14.286212439447569,33.139795468196304,Animal attack,Fatalities,211,2019-06-29 10:26:17,Road accident
-10.754049778022043,33.47419673964571,Pesticide poisoning,Moderate Injury,275,2019-06-17 23:17:52,Traffic jam due to accident
-8.96900826165181,33.87278574585874,Pesticide poisoning,Minor Injury,1330,2019-06-19 01:10:23,Pedestrian hit
-8.829954551714584,33.80305395061508,Animal attack,Minor Injury,131,2019-06-23 20:54:51,Multiple vehicle accident
-11.177007359203312,31.81140050890347,Snake bite,Serious Injury,177,2019-06-25 17:13:19,Traffic jam due to accident
-9.615495593076464,31.918429471953942,Drought impact,Serious Injury,41,2019-06-21 23:25:16,Road accident
-13.988934143297598,33.51889126842797,Falling from tractor,Serious Injury,238,2019-06-24 06:40:45,Road accident
-11.143356633909683,35.02203735594401,Machinery malfunction,Fatalities,296,2019-06-14 23:24:51,Road accident
-15.823777020395362,34.187321654329516,Heavy equipment accident,Moderate Injury,1449,2019-06-03 09:34:42,Hit and run
-14.09124749587891,35.42841753676398,Falling from tractor,Minor Injury,602,2019-06-20 19:34:14,Single vehicle crash
-11.945052908362708,32.62159270094374,Snake bite,Moderate Injury,1187,2019-06-17 22:34:01,Traffic jam due to accident
-12.33275792220769,33.50254934758765,Crop fire,Serious Injury,79,2019-06-22 08:04:08,Hit and run
-10.478168721160774,31.782188304365018,Animal attack,Moderate Injury,554,2019-06-28 03:58:54,Hit and run
-11.031767943995394,32.22098868324772,Heavy equipment accident,Moderate Injury,929,2019-06-18 19:57:51,Vehicle collision
-10.69017632156452,34.88125342376492,Machinery malfunction,Moderate Injury,255,2019-06-25 03:57:00,Road accident
-13.905800374881775,32.27088870284903,Snake bite,Fatalities,127,2019-06-11 15:40:00,Vehicle collision
-12.715961008427545,34.7025947703735,Animal attack,Serious Injury,128,2019-06-28 16:47:44,Roadside emergency
-16.089072947436332,32.35189252165239,Machinery malfunction,Minor Injury,1225,2019-06-09 23:32:23,Pedestrian hit
-14.253379998880296,32.66801518910131,Crop fire,Fatalities,107,2019-06-11 17:34:10,Pedestrian hit
-15.967177270819347,35.013209811537415,Falling from tractor,Fatalities,299,2019-06-07 18:54:34,Pedestrian hit
-10.672953112516057,32.726039409510605,Heavy equipment accident,Moderate Injury,1284,2019-06-23 13:32:03,Single vehicle crash
-11.93993673829605,33.50695642633925,Chemical burn,Serious Injury,187,2019-06-09 12:20:13,Multiple vehicle accident
-14.214104895685677,32.27349824072189,Machinery malfunction,Fatalities,246,2019-06-26 20:57:47,Single vehicle crash
-14.848016281724515,34.72779114857382,Animal attack,Serious Injury,328,2019-06-08 03:07:35,Road accident
-15.674035700266991,32.68655034316134,Drought impact,Serious Injury,247,2019-06-27 06:45:21,Road accident
-9.79528679714355,31.947069790842814,Animal attack,Moderate Injury,438,2019-06-24 07:37:20,Single vehicle crash
-13.825437192246294,34.57942289181057,Chemical burn,Minor Injury,1010,2019-06-09 09:45:08,Traffic jam due to accident
-9.004968247866863,33.408943154477996,Snake bite,Serious Injury,289,2019-06-22 09:06:07,Road accident
-15.923819206624039,34.49616745441426,Machinery malfunction,Moderate Injury,177,2019-06-27 02:26:49,Hit and run
-11.397997584453734,33.2592599687861,Chemical burn,Moderate Injury,388,2019-06-17 09:32:41,Roadside emergency
-9.283794856276252,33.999501082284596,Crop fire,Minor Injury,987,2019-06-23 05:35:39,Pedestrian hit
-15.567891147022001,35.01540194679108,Chemical burn,Fatalities,11,2019-06-28 23:35:09,Vehicle collision
-15.287015544710037,33.737926395968124,Heavy equipment accident,Fatalities,78,2019-06-21 04:19:14,Traffic jam due to accident
-14.160828365627111,35.44878476340345,Heavy equipment accident,Serious Injury,238,2019-06-05 00:22:49,Hit and run
-15.517134473061175,34.34015131426354,Heavy equipment accident,Serious Injury,268,2019-06-25 21:15:54,Hit and run
